id,bowler,wickets,venue,batting_team
336011,SB Bangar,0,Sawai Mansingh Stadium,Rajasthan Royals
336011,Y Venugopal Rao,0,Sawai Mansingh Stadium,Rajasthan Royals
336012,SM Pollock,0,M Chinnaswamy Stadium,Royal Challengers Bangalore
336012,A Nehra,1,M Chinnaswamy Stadium,Royal Challengers Bangalore
336012,CRD Fernando,5,M Chinnaswamy Stadium,Royal Challengers Bangalore
336012,DS Kulkarni,0,M Chinnaswamy Stadium,Royal Challengers Bangalore
336012,DR Smith,3,M Chinnaswamy Stadium,Royal Challengers Bangalore
336012,A Kumble,0,M Chinnaswamy Stadium,Mumbai Indians
336012,DW Steyn,1,M Chinnaswamy Stadium,Mumbai Indians
336012,P Kumar,0,M Chinnaswamy Stadium,Mumbai Indians
336012,R Vinay Kumar,0,M Chinnaswamy Stadium,Mumbai Indians
336012,B Akhil,0,M Chinnaswamy Stadium,Mumbai Indians
336013,S Sreesanth,2,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings
336013,IK Pathan,0,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings
336013,VRV Singh,1,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings
336013,PP Chawla,1,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings
336013,JR Hopes,0,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings
336013,Yuvraj Singh,0,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings
336013,MS Gony,1,"MA Chidambaram Stadium, Chepauk",Kings XI Punjab
336013,JA Morkel,1,"MA Chidambaram Stadium, Chepauk",Kings XI Punjab
336013,P Amarnath,1,"MA Chidambaram Stadium, Chepauk",Kings XI Punjab
336013,CK Kapugedera,0,"MA Chidambaram Stadium, Chepauk",Kings XI Punjab
336013,M Muralitharan,1,"MA Chidambaram Stadium, Chepauk",Kings XI Punjab
336013,L Balaji,5,"MA Chidambaram Stadium, Chepauk",Kings XI Punjab
336014,WPUJC Vaas,1,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders
336014,DP Vijaykumar,1,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders
336014,SB Styris,0,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders
336014,RP Singh,1,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders
336014,Y Venugopal Rao,1,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders
336014,SB Bangar,0,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders
336014,PP Ojha,0,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders
336014,AB Dinda,3,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers
336014,I Sharma,0,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers
336014,Umar Gul,1,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers
336014,SC Ganguly,2,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers
336014,M Kartik,0,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers
336014,LR Shukla,1,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers
336015,AD Mascarenhas,2,Sawai Mansingh Stadium,Delhi Daredevils
336015,SR Watson,2,Sawai Mansingh Stadium,Delhi Daredevils
336015,MM Patel,1,Sawai Mansingh Stadium,Delhi Daredevils
336015,SK Trivedi,2,Sawai Mansingh Stadium,Delhi Daredevils
336015,SK Warne,0,Sawai Mansingh Stadium,Delhi Daredevils
336015,GD McGrath,1,Sawai Mansingh Stadium,Rajasthan Royals
336015,MF Maharoof,3,Sawai Mansingh Stadium,Rajasthan Royals
336015,PJ Sangwan,0,Sawai Mansingh Stadium,Rajasthan Royals
336015,VY Mahesh,0,Sawai Mansingh Stadium,Rajasthan Royals
336015,A Mishra,2,Sawai Mansingh Stadium,Rajasthan Royals
336015,V Sehwag,1,Sawai Mansingh Stadium,Rajasthan Royals
336016,S Sreesanth,3,"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bangalore
336016,IK Pathan,2,"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bangalore
336016,PP Chawla,2,"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bangalore
336016,VRV Singh,1,"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bangalore
336016,Yuvraj Singh,0,"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bangalore
336016,JR Hopes,0,"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bangalore
336016,DW Steyn,0,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab
336016,Z Khan,0,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab
336016,P Kumar,0,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab
336016,R Vinay Kumar,1,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab
336016,A Kumble,0,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab
336016,V Kohli,0,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab
336017,GD McGrath,0,Eden Gardens,Kolkata Knight Riders
336017,PJ Sangwan,2,Eden Gardens,Kolkata Knight Riders
336017,VY Mahesh,2,Eden Gardens,Kolkata Knight Riders
336017,MF Maharoof,2,Eden Gardens,Kolkata Knight Riders
336017,A Mishra,0,Eden Gardens,Kolkata Knight Riders
336017,V Sehwag,0,Eden Gardens,Kolkata Knight Riders
336017,Shoaib Akhtar,4,Eden Gardens,Delhi Daredevils
336017,I Sharma,0,Eden Gardens,Delhi Daredevils
336017,AB Dinda,2,Eden Gardens,Delhi Daredevils
336017,SC Ganguly,0,Eden Gardens,Delhi Daredevils
336017,Iqbal Abdulla,1,Eden Gardens,Delhi Daredevils
336017,LR Shukla,3,Eden Gardens,Delhi Daredevils
336018,SM Pollock,1,Wankhede Stadium,Chennai Super Kings
336018,A Nehra,0,Wankhede Stadium,Chennai Super Kings
336018,DJ Bravo,2,Wankhede Stadium,Chennai Super Kings
336018,DS Kulkarni,3,Wankhede Stadium,Chennai Super Kings
336018,RR Raje,0,Wankhede Stadium,Chennai Super Kings
336018,DJ Thornely,0,Wankhede Stadium,Chennai Super Kings
336018,MS Gony,0,Wankhede Stadium,Mumbai Indians
336018,JA Morkel,0,Wankhede Stadium,Mumbai Indians
336018,L Balaji,0,Wankhede Stadium,Mumbai Indians
336018,Joginder Sharma,1,Wankhede Stadium,Mumbai Indians
336018,M Muralitharan,0,Wankhede Stadium,Mumbai Indians
336018,CK Kapugedera,0,Wankhede Stadium,Mumbai Indians
336019,MM Patel,0,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab
336019,SR Watson,2,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab
336019,Pankaj Singh,0,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab
336019,D Salunkhe,0,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab
336019,SK Trivedi,0,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab
336019,YK Pathan,1,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab
336019,IK Pathan,1,"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals
336019,S Sreesanth,1,"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals
336019,JR Hopes,2,"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals
336019,RR Powar,0,"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals
336019,VRV Singh,0,"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals
336019,PP Chawla,3,"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals
336019,Yuvraj Singh,0,"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals
336020,DP Vijaykumar,1,Feroz Shah Kotla,Delhi Daredevils
336020,RP Singh,1,Feroz Shah Kotla,Delhi Daredevils
336020,PM Sarvesh Kumar,0,Feroz Shah Kotla,Delhi Daredevils
336020,SB Styris,0,Feroz Shah Kotla,Delhi Daredevils
336020,Y Venugopal Rao,0,Feroz Shah Kotla,Delhi Daredevils
336020,Shahid Afridi,0,Feroz Shah Kotla,Delhi Daredevils
336020,PP Ojha,2,Feroz Shah Kotla,Delhi Daredevils
336020,GD McGrath,2,Feroz Shah Kotla,Deccan Chargers
336020,Mohammad Asif,0,Feroz Shah Kotla,Deccan Chargers
336020,MF Maharoof,2,Feroz Shah Kotla,Deccan Chargers
336020,A Mishra,5,Feroz Shah Kotla,Deccan Chargers
336020,R Bhatia,0,Feroz Shah Kotla,Deccan Chargers
336021,SM Pollock,4,Wankhede Stadium,Kolkata Knight Riders
336021,A Nehra,0,Wankhede Stadium,Kolkata Knight Riders
336021,DJ Bravo,2,Wankhede Stadium,Kolkata Knight Riders
336021,RR Raje,2,Wankhede Stadium,Kolkata Knight Riders
336021,DJ Thornely,2,Wankhede Stadium,Kolkata Knight Riders
336021,Shoaib Akhtar,1,Wankhede Stadium,Mumbai Indians
336021,I Sharma,1,Wankhede Stadium,Mumbai Indians
336021,AB Agarkar,0,Wankhede Stadium,Mumbai Indians
336022,S Sreesanth,0,Feroz Shah Kotla,Delhi Daredevils
336022,IK Pathan,0,Feroz Shah Kotla,Delhi Daredevils
336022,VRV Singh,0,Feroz Shah Kotla,Delhi Daredevils
336022,RR Powar,2,Feroz Shah Kotla,Delhi Daredevils
336022,PP Chawla,0,Feroz Shah Kotla,Delhi Daredevils
336022,JR Hopes,2,Feroz Shah Kotla,Delhi Daredevils
336022,GD McGrath,1,Feroz Shah Kotla,Kings XI Punjab
336022,PJ Sangwan,1,Feroz Shah Kotla,Kings XI Punjab
336022,A Mishra,1,Feroz Shah Kotla,Kings XI Punjab
336022,V Sehwag,0,Feroz Shah Kotla,Kings XI Punjab
336022,MF Maharoof,0,Feroz Shah Kotla,Kings XI Punjab
336022,R Bhatia,0,Feroz Shah Kotla,Kings XI Punjab
336023,Z Khan,0,Sawai Mansingh Stadium,Rajasthan Royals
336023,P Kumar,0,Sawai Mansingh Stadium,Rajasthan Royals
336023,JH Kallis,0,Sawai Mansingh Stadium,Rajasthan Royals
336023,Abdur Razzak,0,Sawai Mansingh Stadium,Rajasthan Royals
336023,A Kumble,1,Sawai Mansingh Stadium,Rajasthan Royals
336023,V Kohli,0,Sawai Mansingh Stadium,Rajasthan Royals
336023,Sohail Tanvir,3,Sawai Mansingh Stadium,Royal Challengers Bangalore
336023,MM Patel,2,Sawai Mansingh Stadium,Royal Challengers Bangalore
336023,SR Watson,0,Sawai Mansingh Stadium,Royal Challengers Bangalore
336023,SK Warne,3,Sawai Mansingh Stadium,Royal Challengers Bangalore
336023,SK Trivedi,1,Sawai Mansingh Stadium,Royal Challengers Bangalore
336023,YK Pathan,0,Sawai Mansingh Stadium,Royal Challengers Bangalore
336023,RA Jadeja,0,Sawai Mansingh Stadium,Royal Challengers Bangalore
336024,DP Vijaykumar,0,"Rajiv Gandhi International Stadium, Uppal",Mumbai Indians
336024,DNT Zoysa,0,"Rajiv Gandhi International Stadium, Uppal",Mumbai Indians
336024,Y Venugopal Rao,2,"Rajiv Gandhi International Stadium, Uppal",Mumbai Indians
336024,RP Singh,3,"Rajiv Gandhi International Stadium, Uppal",Mumbai Indians
336024,Shahid Afridi,2,"Rajiv Gandhi International Stadium, Uppal",Mumbai Indians
336024,PP Ojha,0,"Rajiv Gandhi International Stadium, Uppal",Mumbai Indians
336024,A Nehra,0,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers
336024,DJ Bravo,3,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers
336024,CRD Fernando,3,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers
336024,RR Raje,0,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers
336024,AM Nayar,1,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers
336024,DJ Thornely,0,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers
336024,ST Jayasuriya,0,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers
336025,M Ntini,4,Eden Gardens,Kolkata Knight Riders
336025,MS Gony,0,Eden Gardens,Kolkata Knight Riders
336025,M Muralitharan,0,Eden Gardens,Kolkata Knight Riders
336025,L Balaji,1,Eden Gardens,Kolkata Knight Riders
336025,JA Morkel,0,Eden Gardens,Kolkata Knight Riders
336025,Shoaib Akhtar,0,Eden Gardens,Chennai Super Kings
336025,I Sharma,0,Eden Gardens,Chennai Super Kings
336025,AB Dinda,0,Eden Gardens,Chennai Super Kings
336025,AB Agarkar,0,Eden Gardens,Chennai Super Kings
336026,GD McGrath,2,M Chinnaswamy Stadium,Royal Challengers Bangalore
336026,PJ Sangwan,0,M Chinnaswamy Stadium,Royal Challengers Bangalore
336026,VY Mahesh,0,M Chinnaswamy Stadium,Royal Challengers Bangalore
336026,MF Maharoof,4,M Chinnaswamy Stadium,Royal Challengers Bangalore
336026,R Bhatia,0,M Chinnaswamy Stadium,Royal Challengers Bangalore
336026,TM Dilshan,1,M Chinnaswamy Stadium,Royal Challengers Bangalore
336026,DW Steyn,1,M Chinnaswamy Stadium,Delhi Daredevils
336026,Z Khan,0,M Chinnaswamy Stadium,Delhi Daredevils
336026,P Kumar,1,M Chinnaswamy Stadium,Delhi Daredevils
336026,JH Kallis,0,M Chinnaswamy Stadium,Delhi Daredevils
336026,B Akhil,1,M Chinnaswamy Stadium,Delhi Daredevils
336026,A Kumble,2,M Chinnaswamy Stadium,Delhi Daredevils
336027,Sohail Tanvir,3,Eden Gardens,Kolkata Knight Riders
336027,MM Patel,2,Eden Gardens,Kolkata Knight Riders
336027,SR Watson,1,Eden Gardens,Kolkata Knight Riders
336027,SK Trivedi,1,Eden Gardens,Kolkata Knight Riders
336027,SK Warne,0,Eden Gardens,Kolkata Knight Riders
336027,YK Pathan,1,Eden Gardens,Kolkata Knight Riders
336027,AB Dinda,0,Eden Gardens,Rajasthan Royals
336027,I Sharma,1,Eden Gardens,Rajasthan Royals
336027,AB Agarkar,0,Eden Gardens,Rajasthan Royals
336027,Umar Gul,2,Eden Gardens,Rajasthan Royals
336027,SC Ganguly,1,Eden Gardens,Rajasthan Royals
336027,LR Shukla,0,Eden Gardens,Rajasthan Royals
336028,SM Pollock,1,Wankhede Stadium,Kings XI Punjab
336028,A Nehra,0,Wankhede Stadium,Kings XI Punjab
336028,VS Yeligati,0,Wankhede Stadium,Kings XI Punjab
336028,SD Chitnis,2,Wankhede Stadium,Kings XI Punjab
336028,CRD Fernando,1,Wankhede Stadium,Kings XI Punjab
336028,DR Smith,0,Wankhede Stadium,Kings XI Punjab
336028,S Sreesanth,2,Wankhede Stadium,Mumbai Indians
336028,IK Pathan,1,Wankhede Stadium,Mumbai Indians
336028,VRV Singh,3,Wankhede Stadium,Mumbai Indians
336028,PP Chawla,2,Wankhede Stadium,Mumbai Indians
336028,JR Hopes,0,Wankhede Stadium,Mumbai Indians
336028,Yuvraj Singh,2,Wankhede Stadium,Mumbai Indians
336029,M Ntini,0,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore
336029,MS Gony,2,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore
336029,M Muralitharan,1,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore
336029,L Balaji,1,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore
336029,JA Morkel,4,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore
336029,DW Steyn,3,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings
336029,P Kumar,1,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings
336029,A Kumble,3,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings
336029,JH Kallis,0,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings
336029,R Vinay Kumar,1,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings
336029,B Akhil,0,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings
336031,S Sreesanth,1,"Punjab Cricket Association Stadium, Mohali",Deccan Chargers
336031,VRV Singh,1,"Punjab Cricket Association Stadium, Mohali",Deccan Chargers
336031,RR Powar,1,"Punjab Cricket Association Stadium, Mohali",Deccan Chargers
336031,PP Chawla,0,"Punjab Cricket Association Stadium, Mohali",Deccan Chargers
336031,Gagandeep Singh,1,"Punjab Cricket Association Stadium, Mohali",Deccan Chargers
336031,Yuvraj Singh,0,"Punjab Cricket Association Stadium, Mohali",Deccan Chargers
336031,RP Singh,0,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab
336031,DP Vijaykumar,0,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab
336031,Y Venugopal Rao,0,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab
336031,SB Styris,1,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab
336031,RG Sharma,1,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab
336031,PP Ojha,2,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab
336032,GD McGrath,0,Feroz Shah Kotla,Mumbai Indians
336032,B Geeves,1,Feroz Shah Kotla,Mumbai Indians
336032,MF Maharoof,1,Feroz Shah Kotla,Mumbai Indians
336032,VY Mahesh,5,Feroz Shah Kotla,Mumbai Indians
336032,A Mishra,1,Feroz Shah Kotla,Mumbai Indians
336032,SM Pollock,1,Feroz Shah Kotla,Delhi Daredevils
336032,A Nehra,1,Feroz Shah Kotla,Delhi Daredevils
336032,A Nel,1,Feroz Shah Kotla,Delhi Daredevils
336032,DS Kulkarni,0,Feroz Shah Kotla,Delhi Daredevils
336032,DR Smith,2,Feroz Shah Kotla,Delhi Daredevils
336032,ST Jayasuriya,0,Feroz Shah Kotla,Delhi Daredevils
336033,M Ntini,1,"MA Chidambaram Stadium, Chepauk",Rajasthan Royals
336033,MS Gony,0,"MA Chidambaram Stadium, Chepauk",Rajasthan Royals
336033,JA Morkel,2,"MA Chidambaram Stadium, Chepauk",Rajasthan Royals
336033,M Muralitharan,0,"MA Chidambaram Stadium, Chepauk",Rajasthan Royals
336033,L Balaji,0,"MA Chidambaram Stadium, Chepauk",Rajasthan Royals
336033,SK Raina,2,"MA Chidambaram Stadium, Chepauk",Rajasthan Royals
336033,Sohail Tanvir,3,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings
336033,YK Pathan,1,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings
336033,MM Patel,1,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings
336033,Pankaj Singh,0,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings
336033,SK Warne,2,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings
336033,D Salunkhe,0,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings
336034,DP Vijaykumar,0,M Chinnaswamy Stadium,Royal Challengers Bangalore
336034,RP Singh,3,M Chinnaswamy Stadium,Royal Challengers Bangalore
336034,SB Styris,2,M Chinnaswamy Stadium,Royal Challengers Bangalore
336034,Shahid Afridi,1,M Chinnaswamy Stadium,Royal Challengers Bangalore
336034,PP Ojha,2,M Chinnaswamy Stadium,Royal Challengers Bangalore
336034,SB Bangar,0,M Chinnaswamy Stadium,Royal Challengers Bangalore
336034,DW Steyn,0,M Chinnaswamy Stadium,Deccan Chargers
336034,Z Khan,2,M Chinnaswamy Stadium,Deccan Chargers
336034,P Kumar,3,M Chinnaswamy Stadium,Deccan Chargers
336034,A Kumble,0,M Chinnaswamy Stadium,Deccan Chargers
336034,JH Kallis,1,M Chinnaswamy Stadium,Deccan Chargers
336035,Umar Gul,4,Eden Gardens,Kings XI Punjab
336035,I Sharma,0,Eden Gardens,Kings XI Punjab
336035,BAW Mendis,1,Eden Gardens,Kings XI Punjab
336035,AB Dinda,1,Eden Gardens,Kings XI Punjab
336035,DJ Hussey,0,Eden Gardens,Kings XI Punjab
336035,LR Shukla,0,Eden Gardens,Kings XI Punjab
336035,IK Pathan,0,Eden Gardens,Kolkata Knight Riders
336035,S Sreesanth,2,Eden Gardens,Kolkata Knight Riders
336035,RR Powar,0,Eden Gardens,Kolkata Knight Riders
336035,VRV Singh,2,Eden Gardens,Kolkata Knight Riders
336035,PP Chawla,2,Eden Gardens,Kolkata Knight Riders
336035,JR Hopes,1,Eden Gardens,Kolkata Knight Riders
336036,Sohail Tanvir,4,Sawai Mansingh Stadium,Mumbai Indians
336036,SR Watson,0,Sawai Mansingh Stadium,Mumbai Indians
336036,Pankaj Singh,0,Sawai Mansingh Stadium,Mumbai Indians
336036,YK Pathan,0,Sawai Mansingh Stadium,Mumbai Indians
336036,SK Trivedi,2,Sawai Mansingh Stadium,Mumbai Indians
336036,SK Warne,1,Sawai Mansingh Stadium,Mumbai Indians
336036,SM Pollock,0,Sawai Mansingh Stadium,Rajasthan Royals
336036,A Nehra,1,Sawai Mansingh Stadium,Rajasthan Royals
336036,CRD Fernando,2,Sawai Mansingh Stadium,Rajasthan Royals
336036,DR Smith,0,Sawai Mansingh Stadium,Rajasthan Royals
336036,AM Nayar,0,Sawai Mansingh Stadium,Rajasthan Royals
336036,RR Raje,2,Sawai Mansingh Stadium,Rajasthan Royals
336036,ST Jayasuriya,0,Sawai Mansingh Stadium,Rajasthan Royals
336037,M Ntini,1,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers
336037,MS Gony,1,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers
336037,JA Morkel,3,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers
336037,M Muralitharan,1,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers
336037,L Balaji,2,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers
336037,RP Singh,0,"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings
336037,DP Vijaykumar,1,"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings
336037,Shahid Afridi,0,"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings
336037,PM Sarvesh Kumar,1,"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings
336037,PP Ojha,1,"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings
336037,SB Styris,0,"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings
336038,GD McGrath,0,Wankhede Stadium,Rajasthan Royals
336038,Mohammad Asif,2,Wankhede Stadium,Rajasthan Royals
336038,VY Mahesh,2,Wankhede Stadium,Rajasthan Royals
336038,MF Maharoof,3,Wankhede Stadium,Rajasthan Royals
336038,A Mishra,2,Wankhede Stadium,Rajasthan Royals
336038,Sohail Tanvir,0,Wankhede Stadium,Delhi Daredevils
336038,SR Watson,3,Wankhede Stadium,Delhi Daredevils
336038,MM Patel,3,Wankhede Stadium,Delhi Daredevils
336038,SK Trivedi,1,Wankhede Stadium,Delhi Daredevils
336038,SK Warne,2,Wankhede Stadium,Delhi Daredevils
336038,RA Jadeja,1,Wankhede Stadium,Delhi Daredevils
336039,M Muralitharan,1,Wankhede Stadium,Kings XI Punjab
336039,M Ntini,2,Wankhede Stadium,Kings XI Punjab
336039,MS Gony,3,Wankhede Stadium,Kings XI Punjab
336039,JA Morkel,2,Wankhede Stadium,Kings XI Punjab
336039,L Balaji,0,Wankhede Stadium,Kings XI Punjab
336039,IK Pathan,1,Wankhede Stadium,Chennai Super Kings
336039,S Sreesanth,0,Wankhede Stadium,Chennai Super Kings
336039,RR Powar,0,Wankhede Stadium,Chennai Super Kings
336039,VRV Singh,0,Wankhede Stadium,Chennai Super Kings
336039,JR Hopes,0,Wankhede Stadium,Chennai Super Kings
336039,PP Chawla,0,Wankhede Stadium,Chennai Super Kings
336040,Sohail Tanvir,1,Dr DY Patil Sports Academy,Chennai Super Kings
336040,SR Watson,1,Dr DY Patil Sports Academy,Chennai Super Kings
336040,MM Patel,0,Dr DY Patil Sports Academy,Chennai Super Kings
336040,YK Pathan,3,Dr DY Patil Sports Academy,Chennai Super Kings
336040,SK Trivedi,0,Dr DY Patil Sports Academy,Chennai Super Kings
336040,SK Warne,0,Dr DY Patil Sports Academy,Chennai Super Kings
336040,M Ntini,0,Dr DY Patil Sports Academy,Rajasthan Royals
336040,MS Gony,1,Dr DY Patil Sports Academy,Rajasthan Royals
336040,JA Morkel,4,Dr DY Patil Sports Academy,Rajasthan Royals
336040,L Balaji,0,Dr DY Patil Sports Academy,Rajasthan Royals
