id,batsman,batsman_runs,bowling_team,Venue,runs_in_powerplay,runs_in_death,Innings,Bowler,Bowler_Type
336039,IK Pathan,3,Chennai Super Kings,Wankhede Stadium,1,0,1,not out,Not Out
336039,WA Mota,25,Chennai Super Kings,Wankhede Stadium,0,13,1,JA Morkel,Right arm medium pace
336039,PP Chawla,12,Chennai Super Kings,Wankhede Stadium,0,0,1,M Muralitharan,Right arm off spin
336039,RR Powar,28,Chennai Super Kings,Wankhede Stadium,0,28,1,not out,Not Out
336039,S Sreesanth,0,Chennai Super Kings,Wankhede Stadium,0,0,1,not out,Not Out
336039,PA Patel,51,Kings XI Punjab,Wankhede Stadium,19,0,2,not out,Not Out
336039,S Vidyut,6,Kings XI Punjab,Wankhede Stadium,6,0,2,IK Pathan,Left arm medium pace
336039,SK Raina,55,Kings XI Punjab,Wankhede Stadium,8,0,2,not out,Not Out
336040,PA Patel,38,Rajasthan Royals,Dr DY Patil Sports Academy,23,0,1,YK Pathan,Right arm off spin
336040,S Vidyut,16,Rajasthan Royals,Dr DY Patil Sports Academy,16,0,1,YK Pathan,Right arm off spin
336040,SK Raina,43,Rajasthan Royals,Dr DY Patil Sports Academy,1,9,1,SR Watson,Right arm medium pace
336040,JA Morkel,16,Rajasthan Royals,Dr DY Patil Sports Academy,0,0,1,YK Pathan,Right arm off spin
336040,MS Dhoni,29,Rajasthan Royals,Dr DY Patil Sports Academy,0,20,1,not out,Not Out
336040,CK Kapugedera,8,Rajasthan Royals,Dr DY Patil Sports Academy,0,8,1,Sohail Tanvir,Left arm medium pace
336040,S Badrinath,6,Rajasthan Royals,Dr DY Patil Sports Academy,0,6,1,not out,Not Out
336040,Niraj Patel,2,Chennai Super Kings,Dr DY Patil Sports Academy,2,0,2,MS Gony,Right arm medium pace
336040,SA Asnodkar,28,Chennai Super Kings,Dr DY Patil Sports Academy,28,0,2,JA Morkel,Right arm medium pace
336040,Kamran Akmal,6,Chennai Super Kings,Dr DY Patil Sports Academy,6,0,2,JA Morkel,Right arm medium pace
336040,SR Watson,28,Chennai Super Kings,Dr DY Patil Sports Academy,0,0,2,M Muralitharan,Right arm off spin
336040,YK Pathan,56,Chennai Super Kings,Dr DY Patil Sports Academy,0,21,2,not out,Not Out
336040,M Kaif,12,Chennai Super Kings,Dr DY Patil Sports Academy,0,8,2,M Muralitharan,Right arm off spin
336040,RA Jadeja,0,Chennai Super Kings,Dr DY Patil Sports Academy,0,0,2,JA Morkel,Right arm medium pace
336040,SK Warne,9,Chennai Super Kings,Dr DY Patil Sports Academy,0,9,2,not out,Not Out
336040,Sohail Tanvir,9,Chennai Super Kings,Dr DY Patil Sports Academy,0,9,2,not out,Not Out
392181,ST Jayasuriya,26,Chennai Super Kings,Newlands,26,0,1,T Thushara,Left arm medium pace
392181,SR Tendulkar,59,Chennai Super Kings,Newlands,12,19,1,not out,Not Out
392181,S Dhawan,22,Chennai Super Kings,Newlands,1,0,1,MS Gony,Right arm medium pace
392181,JP Duminy,9,Chennai Super Kings,Newlands,0,0,1,MS Gony,Right arm medium pace
392181,DJ Bravo,5,Chennai Super Kings,Newlands,0,0,1,Joginder Sharma,Right arm medium pace
392181,AM Nayar,35,Chennai Super Kings,Newlands,0,34,1,JDP Oram,Right arm medium pace
392181,Harbhajan Singh,4,Chennai Super Kings,Newlands,0,4,1,JDP Oram,Right arm medium pace
392181,Z Khan,2,Chennai Super Kings,Newlands,0,2,1,A Flintoff,Right arm medium pace
392181,PA Patel,0,Mumbai Indians,Newlands,0,0,2,SL Malinga,Right arm medium pace
392181,SK Raina,8,Mumbai Indians,Newlands,8,0,2,DJ Bravo,Right arm medium pace
392181,ML Hayden,44,Mumbai Indians,Newlands,11,0,2,ST Jayasuriya,Left arm leg spin
392181,A Flintoff,24,Mumbai Indians,Newlands,14,0,2,Harbhajan Singh,Right arm off spin
392181,MS Dhoni,36,Mumbai Indians,Newlands,0,20,2,SL Malinga,Right arm medium pace
392181,JDP Oram,8,Mumbai Indians,Newlands,0,0,2,ST Jayasuriya,Left arm leg spin
392181,S Badrinath,0,Mumbai Indians,Newlands,0,0,2,SL Malinga,Right arm medium pace
392181,Joginder Sharma,16,Mumbai Indians,Newlands,0,16,2,not out,Not Out
392181,T Thushara,1,Mumbai Indians,Newlands,0,1,2,not out,Not Out
392182,JD Ryder,0,Rajasthan Royals,Newlands,0,0,1,AD Mascarenhas,Right arm medium pace
392182,LRPL Taylor,0,Rajasthan Royals,Newlands,0,0,1,AD Mascarenhas,Right arm medium pace
392182,KP Pietersen,32,Rajasthan Royals,Newlands,20,0,1,T Henderson,Right arm medium pace
392182,RV Uthappa,3,Rajasthan Royals,Newlands,3,0,1,AD Mascarenhas,Right arm medium pace
392182,R Dravid,66,Rajasthan Royals,Newlands,5,29,1,MM Patel,Right arm medium pace
392182,V Kohli,3,Rajasthan Royals,Newlands,0,0,1,SK Warne,Right arm leg spin
392182,B Akhil,9,Rajasthan Royals,Newlands,0,0,1,SK Warne,Right arm leg spin
392182,P Kumar,8,Rajasthan Royals,Newlands,0,8,1,MM Patel,Right arm medium pace
392182,R Vinay Kumar,8,Rajasthan Royals,Newlands,0,8,1,not out,Not Out
392182,GC Smith,2,Royal Challengers Bangalore,Newlands,2,0,2,P Kumar,Right arm medium pace
392182,SA Asnodkar,0,Royal Challengers Bangalore,Newlands,0,0,2,P Kumar,Right arm medium pace
392182,Niraj Patel,4,Royal Challengers Bangalore,Newlands,4,0,2,JD Ryder,Right arm medium pace
392182,T Henderson,11,Royal Challengers Bangalore,Newlands,2,0,2,JD Ryder,Right arm medium pace
392182,YK Pathan,11,Royal Challengers Bangalore,Newlands,0,0,2,A Kumble,Right arm leg spin
392182,AD Mascarenhas,0,Royal Challengers Bangalore,Newlands,0,0,2,JD Ryder,Right arm medium pace
392182,RA Jadeja,11,Royal Challengers Bangalore,Newlands,0,0,2,A Kumble,Right arm leg spin
392182,SK Warne,3,Royal Challengers Bangalore,Newlands,0,0,2,A Kumble,Right arm leg spin
392182,M Rawat,4,Royal Challengers Bangalore,Newlands,0,0,2,not out,Not Out
392182,MM Patel,0,Royal Challengers Bangalore,Newlands,0,0,2,A Kumble,Right arm leg spin
392182,Kamran Khan,3,Royal Challengers Bangalore,Newlands,0,0,2,A Kumble,Right arm leg spin
392183,RS Bopara,22,Delhi Daredevils,Newlands,22,0,1,DL Vettori,Left arm off spin
392183,K Goel,38,Delhi Daredevils,Newlands,38,0,1,VY Mahesh,Right arm medium pace
392183,KC Sangakkara,8,Delhi Daredevils,Newlands,0,0,1,DL Vettori,Left arm off spin
392183,Yuvraj Singh,16,Delhi Daredevils,Newlands,0,0,1,DL Vettori,Left arm off spin
392183,DPMD Jayawardene,6,Delhi Daredevils,Newlands,0,0,1,DL Vettori,Left arm off spin
392183,IK Pathan,6,Delhi Daredevils,Newlands,0,0,1,AM Salvi,Right arm medium pace
392183,G Gambhir,15,Kings XI Punjab,Newlands,15,0,2,not out,Not Out
392183,V Sehwag,38,Kings XI Punjab,Newlands,38,0,2,not out,Not Out
392184,BB McCullum,1,Deccan Chargers,Newlands,1,0,1,RP Singh,Left arm medium pace
392184,CH Gayle,10,Deccan Chargers,Newlands,10,0,1,RP Singh,Left arm medium pace
392184,SC Ganguly,1,Deccan Chargers,Newlands,1,0,1,Harmeet Singh,Left arm off spin
392184,BJ Hodge,31,Deccan Chargers,Newlands,2,8,1,SB Styris,Right arm medium pace
392184,A Chopra,11,Deccan Chargers,Newlands,4,0,1,PP Ojha,Left arm off spin
392184,LR Shukla,8,Deccan Chargers,Newlands,0,0,1,PP Ojha,Left arm off spin
392184,MC Henriques,6,Deccan Chargers,Newlands,0,0,1,SB Styris,Right arm medium pace
392184,AB Agarkar,7,Deccan Chargers,Newlands,0,7,1,RP Singh,Left arm medium pace
392184,M Kartik,10,Deccan Chargers,Newlands,0,10,1,not out,Not Out
392184,I Sharma,9,Deccan Chargers,Newlands,0,9,1,RP Singh,Left arm medium pace
392184,AB Dinda,2,Deccan Chargers,Newlands,0,2,1,RP Singh,Left arm medium pace
392184,AC Gilchrist,13,Kolkata Knight Riders,Newlands,13,0,2,AB Dinda,Right arm medium pace
392184,HH Gibbs,43,Kolkata Knight Riders,Newlands,13,0,2,not out,Not Out
392184,VVS Laxman,10,Kolkata Knight Riders,Newlands,10,0,2,AB Dinda,Right arm medium pace
392184,RG Sharma,36,Kolkata Knight Riders,Newlands,1,0,2,not out,Not Out
392185,PA Patel,30,Royal Challengers Bangalore,St George's Park,21,0,1,KP Pietersen,Right arm leg spin
392185,ML Hayden,65,Royal Challengers Bangalore,St George's Park,45,0,1,not out,Not Out
392185,SK Raina,28,Royal Challengers Bangalore,St George's Park,0,15,1,P Kumar,Right arm medium pace
392185,MS Dhoni,16,Royal Challengers Bangalore,St George's Park,0,1,1,P Kumar,Right arm medium pace
392185,A Flintoff,22,Royal Challengers Bangalore,St George's Park,0,22,1,not out,Not Out
392185,JA Morkel,5,Royal Challengers Bangalore,St George's Park,0,5,1,DW Steyn,Right arm medium pace
392185,P Kumar,0,Chennai Super Kings,St George's Park,0,0,2,MS Gony,Right arm medium pace
392185,JH Kallis,24,Chennai Super Kings,St George's Park,24,0,2,JA Morkel,Right arm medium pace
392185,RV Uthappa,20,Chennai Super Kings,St George's Park,17,0,2,M Muralitharan,Right arm off spin
392185,LRPL Taylor,1,Chennai Super Kings,St George's Park,1,0,2,A Flintoff,Right arm medium pace
392185,KP Pietersen,0,Chennai Super Kings,St George's Park,0,0,2,M Muralitharan,Right arm off spin
392185,R Dravid,20,Chennai Super Kings,St George's Park,0,2,2,L Balaji,Right arm medium pace
392185,V Kohli,11,Chennai Super Kings,St George's Park,0,0,2,Joginder Sharma,Right arm medium pace
392185,R Bishnoi,0,Chennai Super Kings,St George's Park,0,0,2,M Muralitharan,Right arm off spin
392185,R Vinay Kumar,5,Chennai Super Kings,St George's Park,0,0,2,L Balaji,Right arm medium pace
392185,DW Steyn,0,Chennai Super Kings,St George's Park,0,0,2,M Muralitharan,Right arm off spin
392185,A Kumble,1,Chennai Super Kings,St George's Park,0,0,2,not out,Not Out
392186,RS Bopara,15,Kolkata Knight Riders,Kingsmead,14,0,1,SC Ganguly,Right arm medium pace
392186,K Goel,0,Kolkata Knight Riders,Kingsmead,0,0,1,I Sharma,Right arm medium pace
392186,IK Pathan,32,Kolkata Knight Riders,Kingsmead,32,0,1,SC Ganguly,Right arm medium pace
392186,KC Sangakkara,26,Kolkata Knight Riders,Kingsmead,0,0,1,LR Shukla,Right arm medium pace
392186,Yuvraj Singh,38,Kolkata Knight Riders,Kingsmead,0,4,1,MC Henriques,Right arm medium pace
392186,DPMD Jayawardene,31,Kolkata Knight Riders,Kingsmead,0,30,1,not out,Not Out
392186,T Kohli,1,Kolkata Knight Riders,Kingsmead,0,1,1,AB Dinda,Right arm medium pace
392186,PP Chawla,3,Kolkata Knight Riders,Kingsmead,0,3,1,not out,Not Out
392186,BB McCullum,21,Kings XI Punjab,Kingsmead,21,0,2,VS Malik,Right arm medium pace
392186,CH Gayle,44,Kings XI Punjab,Kingsmead,32,0,2,not out,Not Out
392186,BJ Hodge,10,Kings XI Punjab,Kingsmead,3,0,2,not out,Not Out
392188,AC Gilchrist,71,Royal Challengers Bangalore,Newlands,40,0,1,KP Pietersen,Right arm leg spin
392188,HH Gibbs,13,Royal Challengers Bangalore,Newlands,13,0,1,P Kumar,Right arm medium pace
392188,VVS Laxman,5,Royal Challengers Bangalore,Newlands,3,0,1,JD Ryder,Right arm medium pace
392188,RG Sharma,52,Royal Challengers Bangalore,Newlands,0,17,1,DW Steyn,Right arm medium pace
392188,SB Styris,14,Royal Challengers Bangalore,Newlands,0,8,1,KP Pietersen,Right arm leg spin
392188,Y Venugopal Rao,9,Royal Challengers Bangalore,Newlands,0,9,1,not out,Not Out
392188,DB Ravi Teja,8,Royal Challengers Bangalore,Newlands,0,8,1,not out,Not Out
392188,FH Edwards,3,Royal Challengers Bangalore,Newlands,0,3,1,not out,Not Out
392188,JD Ryder,0,Deccan Chargers,Newlands,0,0,2,FH Edwards,Right arm medium pace
392188,JH Kallis,15,Deccan Chargers,Newlands,15,0,2,RP Singh,Left arm medium pace
392188,RV Uthappa,12,Deccan Chargers,Newlands,11,0,2,SB Styris,Right arm medium pace
392188,KP Pietersen,11,Deccan Chargers,Newlands,3,0,2,PP Ojha,Left arm off spin
392188,R Dravid,48,Deccan Chargers,Newlands,0,1,2,SB Styris,Right arm medium pace
392188,V Kohli,50,Deccan Chargers,Newlands,0,31,2,RP Singh,Left arm medium pace
392188,R Bishnoi,1,Deccan Chargers,Newlands,0,1,2,Harmeet Singh,Left arm off spin
392188,KV Sharma,1,Deccan Chargers,Newlands,0,1,2,SB Styris,Right arm medium pace
392188,P Kumar,14,Deccan Chargers,Newlands,0,14,2,not out,Not Out
392188,A Kumble,1,Deccan Chargers,Newlands,0,1,2,not out,Not Out
392189,G Gambhir,0,Chennai Super Kings,Kingsmead,0,0,1,L Balaji,Right arm medium pace
392189,AB de Villiers,105,Chennai Super Kings,Kingsmead,17,57,1,not out,Not Out
392189,V Sehwag,6,Chennai Super Kings,Kingsmead,6,0,1,MS Gony,Right arm medium pace
392189,TM Dilshan,50,Chennai Super Kings,Kingsmead,36,0,1,JA Morkel,Right arm medium pace
392189,KD Karthik,18,Chennai Super Kings,Kingsmead,0,0,1,L Balaji,Right arm medium pace
392189,MK Tiwary,9,Chennai Super Kings,Kingsmead,0,9,1,L Balaji,Right arm medium pace
392189,PA Patel,16,Delhi Daredevils,Kingsmead,16,0,2,PJ Sangwan,Left arm medium pace
392189,ML Hayden,57,Delhi Daredevils,Kingsmead,36,0,2,PJ Sangwan,Left arm medium pace
392189,SK Raina,41,Delhi Daredevils,Kingsmead,3,0,2,PJ Sangwan,Left arm medium pace
392189,MS Dhoni,5,Delhi Daredevils,Kingsmead,0,0,2,DL Vettori,Left arm off spin
392189,A Flintoff,16,Delhi Daredevils,Kingsmead,0,3,2,A Nehra,Left arm medium pace
392189,JA Morkel,13,Delhi Daredevils,Kingsmead,0,11,2,not out,Not Out
392189,S Badrinath,7,Delhi Daredevils,Kingsmead,0,7,2,DL Vettori,Left arm off spin
392189,MS Gony,6,Delhi Daredevils,Kingsmead,0,6,2,DL Vettori,Left arm off spin
392189,Joginder Sharma,4,Delhi Daredevils,Kingsmead,0,4,2,DP Nannes,Left arm medium pace
392189,M Muralitharan,0,Delhi Daredevils,Kingsmead,0,0,2,not out,Not Out
392190,GC Smith,15,Kolkata Knight Riders,Newlands,9,0,1,BAW Mendis,Right arm off spin
392190,PC Valthaty,5,Kolkata Knight Riders,Newlands,5,0,1,Anureet Singh,Right arm medium pace
392190,RJ Quiney,6,Kolkata Knight Riders,Newlands,6,0,1,I Sharma,Right arm medium pace
392190,YK Pathan,42,Kolkata Knight Riders,Newlands,32,0,1,BAW Mendis,Right arm off spin
392190,RA Jadeja,22,Kolkata Knight Riders,Newlands,0,2,1,I Sharma,Right arm medium pace
392190,AD Mascarenhas,27,Kolkata Knight Riders,Newlands,0,13,1,Anureet Singh,Right arm medium pace
392190,AS Raut,21,Kolkata Knight Riders,Newlands,0,21,1,not out,Not Out
392190,SK Warne,2,Kolkata Knight Riders,Newlands,0,2,1,not out,Not Out
392190,CH Gayle,41,Rajasthan Royals,Newlands,31,0,2,SK Warne,Right arm leg spin
392190,BB McCullum,3,Rajasthan Royals,Newlands,3,0,2,AD Mascarenhas,Right arm medium pace
392190,LR Shukla,13,Rajasthan Royals,Newlands,1,0,2,Kamran Khan,Left arm medium pace
392190,BJ Hodge,5,Rajasthan Royals,Newlands,0,0,2,MM Patel,Right arm medium pace
392190,SC Ganguly,46,Rajasthan Royals,Newlands,0,28,2,Kamran Khan,Left arm medium pace
392190,SB Bangar,2,Rajasthan Royals,Newlands,0,0,2,Kamran Khan,Left arm medium pace
392190,Yashpal Singh,20,Rajasthan Royals,Newlands,0,17,2,SK Warne,Right arm leg spin
392190,AB Agarkar,1,Rajasthan Royals,Newlands,0,1,2,not out,Not Out
392190,I Sharma,1,Rajasthan Royals,Newlands,0,1,2,Kamran Khan,Left arm medium pace
392191,JD Ryder,32,Kings XI Punjab,Kingsmead,32,0,1,YA Abdulla,Left arm medium pace
392191,RV Uthappa,0,Kings XI Punjab,Kingsmead,0,0,1,IK Pathan,Left arm medium pace
392191,JH Kallis,62,Kings XI Punjab,Kingsmead,15,10,1,YA Abdulla,Left arm medium pace
392191,KP Pietersen,0,Kings XI Punjab,Kingsmead,0,0,1,YA Abdulla,Left arm medium pace
392191,R Dravid,10,Kings XI Punjab,Kingsmead,1,0,1,PP Chawla,Right arm leg spin
392191,LRPL Taylor,35,Kings XI Punjab,Kingsmead,0,16,1,YA Abdulla,Left arm medium pace
392191,V Kohli,2,Kings XI Punjab,Kingsmead,0,2,1,VRV Singh,Right arm medium pace
392191,P Kumar,13,Kings XI Punjab,Kingsmead,0,13,1,IK Pathan,Left arm medium pace
392191,Pankaj Singh,0,Kings XI Punjab,Kingsmead,0,0,1,IK Pathan,Left arm medium pace
392191,A Kumble,5,Kings XI Punjab,Kingsmead,0,5,1,not out,Not Out
392191,R Vinay Kumar,1,Kings XI Punjab,Kingsmead,0,1,1,not out,Not Out
392191,RS Bopara,84,Royal Challengers Bangalore,Kingsmead,16,37,2,JH Kallis,Right arm medium pace
392191,K Goel,19,Royal Challengers Bangalore,Kingsmead,18,0,2,JH Kallis,Right arm medium pace
392191,KC Sangakkara,26,Royal Challengers Bangalore,Kingsmead,0,0,2,A Kumble,Right arm leg spin
392191,Yuvraj Singh,30,Royal Challengers Bangalore,Kingsmead,0,24,2,not out,Not Out
392191,DPMD Jayawardene,1,Royal Challengers Bangalore,Kingsmead,0,1,2,not out,Not Out
392192,AC Gilchrist,35,Mumbai Indians,Kingsmead,28,0,1,DJ Bravo,Right arm medium pace
392192,HH Gibbs,58,Mumbai Indians,Kingsmead,22,2,1,Z Khan,Left arm medium pace
392192,DR Smith,35,Mumbai Indians,Kingsmead,0,0,1,ST Jayasuriya,Left arm leg spin
392192,RG Sharma,3,Mumbai Indians,Kingsmead,0,0,1,DJ Bravo,Right arm medium pace
392192,VVS Laxman,0,Mumbai Indians,Kingsmead,0,0,1,DJ Bravo,Right arm medium pace
392192,Y Venugopal Rao,9,Mumbai Indians,Kingsmead,0,9,1,SL Malinga,Right arm medium pace
392192,DB Ravi Teja,9,Mumbai Indians,Kingsmead,0,9,1,SL Malinga,Right arm medium pace
392192,RP Singh,4,Mumbai Indians,Kingsmead,0,4,1,Harbhajan Singh,Right arm off spin
392192,FH Edwards,1,Mumbai Indians,Kingsmead,0,1,1,SL Malinga,Right arm medium pace
392192,PP Ojha,0,Mumbai Indians,Kingsmead,0,0,1,not out,Not Out
392192,ST Jayasuriya,1,Deccan Chargers,Kingsmead,1,0,2,RP Singh,Left arm medium pace
392192,SR Tendulkar,36,Deccan Chargers,Kingsmead,23,0,2,PP Ojha,Left arm off spin
392192,JP Duminy,47,Deccan Chargers,Kingsmead,19,0,2,PP Ojha,Left arm off spin
392192,S Dhawan,3,Deccan Chargers,Kingsmead,0,0,2,PP Ojha,Left arm off spin
392192,DJ Bravo,21,Deccan Chargers,Kingsmead,0,13,2,FH Edwards,Right arm medium pace
392192,AM Nayar,10,Deccan Chargers,Kingsmead,0,9,2,FH Edwards,Right arm medium pace
392192,Harbhajan Singh,20,Deccan Chargers,Kingsmead,0,20,2,RP Singh,Left arm medium pace
392192,Z Khan,4,Deccan Chargers,Kingsmead,0,4,2,not out,Not Out
392192,PR Shah,1,Deccan Chargers,Kingsmead,0,1,2,not out,Not Out
392194,JH Kallis,0,Delhi Daredevils,St George's Park,0,0,1,DP Nannes,Left arm medium pace
392194,KP Pietersen,37,Delhi Daredevils,St George's Park,24,0,1,DL Vettori,Left arm off spin
392194,RV Uthappa,3,Delhi Daredevils,St George's Park,3,0,1,A Nehra,Left arm medium pace
392194,LRPL Taylor,31,Delhi Daredevils,St George's Park,15,0,1,A Mishra,Right arm leg spin
392194,V Kohli,22,Delhi Daredevils,St George's Park,0,8,1,A Nehra,Left arm medium pace
392194,MV Boucher,36,Delhi Daredevils,St George's Park,0,26,1,PJ Sangwan,Left arm medium pace
392194,B Akhil,8,Delhi Daredevils,St George's Park,0,8,1,not out,Not Out
392194,Pankaj Singh,1,Delhi Daredevils,St George's Park,0,1,1,not out,Not Out
392194,G Gambhir,16,Royal Challengers Bangalore,St George's Park,16,0,2,Pankaj Singh,Right arm medium pace
392194,V Sehwag,7,Royal Challengers Bangalore,St George's Park,7,0,2,Pankaj Singh,Right arm medium pace
392194,TM Dilshan,67,Royal Challengers Bangalore,St George's Park,18,27,2,not out,Not Out
392194,AB de Villiers,21,Royal Challengers Bangalore,St George's Park,1,0,2,KP Appanna,Left arm off spin
392194,KD Karthik,12,Royal Challengers Bangalore,St George's Park,0,0,2,B Akhil,Right arm medium pace
392194,M Manhas,23,Royal Challengers Bangalore,St George's Park,0,23,2,not out,Not Out
392195,RS Bopara,11,Rajasthan Royals,Newlands,11,0,1,Kamran Khan,Left arm medium pace
392195,KC Sangakkara,60,Rajasthan Royals,Newlands,19,17,1,Kamran Khan,Left arm medium pace
392195,Yuvraj Singh,2,Rajasthan Royals,Newlands,2,0,1,MM Patel,Right arm medium pace
392195,DPMD Jayawardene,7,Rajasthan Royals,Newlands,0,0,1,MM Patel,Right arm medium pace
392195,IK Pathan,39,Rajasthan Royals,Newlands,0,11,1,Kamran Khan,Left arm medium pace
392195,PP Chawla,6,Rajasthan Royals,Newlands,0,6,1,not out,Not Out
392195,WA Mota,1,Rajasthan Royals,Newlands,0,1,1,not out,Not Out
392195,SA Asnodkar,3,Kings XI Punjab,Newlands,3,0,2,IK Pathan,Left arm medium pace
392195,GC Smith,2,Kings XI Punjab,Newlands,2,0,2,IK Pathan,Left arm medium pace
392195,RJ Quiney,7,Kings XI Punjab,Newlands,7,0,2,YA Abdulla,Left arm medium pace
392195,YK Pathan,10,Kings XI Punjab,Newlands,9,0,2,PP Chawla,Right arm leg spin
392195,AD Mascarenhas,4,Kings XI Punjab,Newlands,4,0,2,YA Abdulla,Left arm medium pace
392195,RA Jadeja,37,Kings XI Punjab,Newlands,4,7,2,YA Abdulla,Left arm medium pace
392195,AS Raut,1,Kings XI Punjab,Newlands,0,0,2,PP Chawla,Right arm leg spin
392195,SK Warne,34,Kings XI Punjab,Newlands,0,17,2,not out,Not Out
392195,M Rawat,4,Kings XI Punjab,Newlands,0,4,2,not out,Not Out
392196,PA Patel,0,Deccan Chargers,Kingsmead,0,0,1,FH Edwards,Right arm medium pace
392196,SK Raina,25,Deccan Chargers,Kingsmead,24,0,1,RG Sharma,Right arm off spin
392196,ML Hayden,49,Deccan Chargers,Kingsmead,34,0,1,PP Ojha,Left arm off spin
392196,MS Dhoni,22,Deccan Chargers,Kingsmead,0,0,1,PP Ojha,Left arm off spin
392196,JDP Oram,41,Deccan Chargers,Kingsmead,0,31,1,not out,Not Out
392196,JA Morkel,13,Deccan Chargers,Kingsmead,0,12,1,Y Venugopal Rao,Right arm off spin
392196,S Badrinath,8,Deccan Chargers,Kingsmead,0,8,1,RP Singh,Left arm medium pace
392196,AC Gilchrist,44,Chennai Super Kings,Kingsmead,44,0,2,SK Raina,Right arm off spin
392196,HH Gibbs,69,Chennai Super Kings,Kingsmead,22,21,2,not out,Not Out
392196,VVS Laxman,4,Chennai Super Kings,Kingsmead,1,0,2,SK Raina,Right arm off spin
392196,RG Sharma,18,Chennai Super Kings,Kingsmead,0,0,2,L Balaji,Right arm medium pace
392196,DR Smith,12,Chennai Super Kings,Kingsmead,0,0,2,M Muralitharan,Right arm off spin
392196,AA Bilakhia,12,Chennai Super Kings,Kingsmead,0,12,2,not out,Not Out
392197,ST Jayasuriya,52,Kolkata Knight Riders,St George's Park,22,0,1,LR Shukla,Right arm medium pace
392197,SR Tendulkar,68,Kolkata Knight Riders,St George's Park,31,0,1,LR Shukla,Right arm medium pace
392197,Harbhajan Singh,18,Kolkata Knight Riders,St George's Park,0,0,1,BJ Hodge,Left arm leg spin
392197,JP Duminy,18,Kolkata Knight Riders,St George's Park,0,16,1,not out,Not Out
392197,AM Nayar,3,Kolkata Knight Riders,St George's Park,0,0,1,BAW Mendis,Right arm off spin
392197,DJ Bravo,3,Kolkata Knight Riders,St George's Park,0,3,1,LR Shukla,Right arm medium pace
392197,S Dhawan,12,Kolkata Knight Riders,St George's Park,0,12,1,I Sharma,Right arm medium pace
392197,SS Tiwary,4,Kolkata Knight Riders,St George's Park,0,4,1,not out,Not Out
